year,dist_name,actual_evapotranspiration,rice_area_1000_ha,rice_production_1000_tons,rice_yield_kg_per_ha,rice_irrigated_area_1000_ha,maximum_temperature,minimum_temperature,precipitation,nitrogen_kharif_consumption_tons,nitrogen_rabi_consumption_tons,phosphate_kharif_consumption_tons,phosphate_rabi_consumption_tons,potash_kharif_consumption_tons,potash_rabi_consumption_tons,total_kharif_consumption_tons,total_rabi_consumption_tons,water_deficit
2011,Madurai,75.27,65.64,304.24,4635.0,65.64,33.68,24.08,70.66,9863.0,21727.0,6195.0,9649.0,3614.0,10627.0,19672.0,42003.0,82.5
2011,Nagapattinam,92.15,170.04,577.03,3393.0,157.06,32.6,24.57,120.74,10598.0,11677.0,4799.0,3611.0,1804.0,3547.0,17201.0,18835.0,63.98
2011,Namakkal,69.91,8.13,35.75,4397.0,8.13,33.39,22.73,68.19,3305.0,3912.0,2319.0,1615.0,1086.0,1000.0,6710.0,6527.0,81.88
2011,Perambular,88.5,13.1,58.48,4464.0,13.1,34.22,24.32,83.69,4088.0,5157.0,2833.0,1963.0,824.0,2190.0,7745.0,9310.0,71.45
2011,Pudukkottai,84.49,92.59,334.26,3610.0,86.34,33.62,24.76,75.19,8028.0,13638.0,3740.0,4763.0,1646.0,5445.0,13414.0,23846.0,75.97
2011,Ramananthapuram,74.13,128.96,438.24,3398.0,52.91,33.61,25.77,70.41,1342.0,7755.0,745.0,2306.0,119.0,1273.0,2206.0,11334.0,92.94
2011,Salem,78.26,27.75,125.33,4516.0,26.98,32.78,21.95,78.52,19257.0,25525.0,12565.0,16181.0,4846.0,16308.0,36668.0,58014.0,68.47
2011,Sivagangai,85.11,83.78,310.18,3702.0,70.75,33.81,25.04,72.99,2682.0,7760.0,1070.0,2122.0,352.0,1937.0,4104.0,11819.0,76.2
2011,Thanjavur,90.55,180.86,722.58,3995.0,180.86,33.09,24.48,88.32,19417.0,19935.0,8845.0,6594.0,3817.0,10556.0,32079.0,37085.0,64.45
2011,The Nilgiris,74.29,0.4,1.65,4125.0,0.01,23.93,14.5,137.1,2354.0,1487.0,1104.0,464.0,1294.0,1388.0,4752.0,3339.0,36.58
2011,Theni,83.59,14.74,79.13,5368.0,14.74,30.3,21.29,82.79,4982.0,6310.0,2427.0,2541.0,1498.0,3930.0,8907.0,12781.0,53.13
2011,Thirunelveli,73.37,17.68,85.77,4851.0,86.73,32.41,24.32,96.63,9041.0,19068.0,3590.0,7571.0,1400.0,6715.0,14031.0,33354.0,76.05
2011,Thiruvallur,102.43,79.22,313.04,3952.0,75.75,33.56,23.67,117.64,9337.0,10808.0,5928.0,5047.0,917.0,2879.0,16182.0,18734.0,48.96
2011,Thiruvarur,93.08,86.73,459.4,5297.0,186.31,32.75,24.6,106.1,10952.0,11346.0,4731.0,7815.0,1157.0,7038.0,16840.0,26199.0,62.14
2011,Thoothukudi,55.83,103.92,356.2,3428.0,17.68,34.07,25.57,69.42,3177.0,7097.0,2357.0,2700.0,476.0,6854.0,6010.0,16651.0,109.17
2011,Tiruchirappalli,74.83,63.94,302.48,4731.0,63.65,33.96,23.9,68.63,18952.0,28322.0,11273.0,14777.0,6170.0,21289.0,36395.0,64388.0,82.71
2011,Tiruvannamalai,96.36,63.94,302.48,4731.0,103.81,33.24,23.04,103.04,17088.0,23579.0,7833.0,11017.0,3602.0,8908.0,28523.0,43504.0,52.82
2011,Vellore,86.17,37.99,151.27,3982.0,37.99,32.64,22.14,92.09,15374.0,22127.0,6810.0,8231.0,2707.0,6756.0,24891.0,37114.0,58.49
2011,Villupuram,97.63,129.86,471.62,3632.0,127.73,33.42,23.72,102.9,26772.0,32648.0,10196.0,13911.0,4431.0,14911.0,41399.0,61470.0,56.31
2011,Virudhunagar,77.01,29.66,118.47,3994.0,28.65,34.11,25.1,72.0,2331.0,7236.0,1792.0,2252.0,602.0,3125.0,4725.0,12613.0,84.85
2012,Ariyalur,77.43,17.52,36.39,2077.0,13.57,33.86,24.66,71.51,3717.0,5125.0,1661.0,1117.0,258.0,961.0,5636.0,7203.0,84.4
2012,Coimbatore,61.98,2.16,7.89,3653.0,2.16,30.47,21.07,68.79,12480.0,11539.0,5836.0,3936.0,8332.0,6442.0,26648.0,21917.0,68.71
2012,Cuddalore,85.44,111.96,339.29,3030.0,111.96,33.46,24.43,83.12,13666.0,19218.0,5663.0,6977.0,2299.0,5183.0,21628.0,31378.0,73.29
2012,Dharmapuri,59.84,12.0,53.67,4473.0,11.82,32.82,21.82,59.91,4236.0,5266.0,2337.0,2227.0,2078.0,1776.0,8651.0,9269.0,85.95
2012,Dindigul,53.04,9.48,30.81,3250.0,9.48,31.68,21.96,53.37,7328.0,8299.0,3593.0,2970.0,1742.0,2822.0,12663.0,14091.0,94.34
2012,Erode,43.39,6.6,29.13,4414.0,6.57,32.16,21.71,44.2,17718.0,15210.0,7678.0,3569.0,5000.0,2956.0,30396.0,21735.0,98.53
2012,Kancheepuram,91.41,77.78,344.88,4434.0,77.08,33.57,24.1,88.2,6305.0,13636.0,2598.0,3653.0,1000.0,2629.0,9903.0,19918.0,65.71
2012,Kanyakumari,77.65,12.41,57.88,4664.0,12.41,30.29,23.29,81.03,2450.0,2587.0,997.0,1137.0,673.0,913.0,4120.0,4637.0,56.49
2012,Karur,45.79,10.91,44.07,4039.0,10.91,34.91,24.61,47.21,2789.0,3038.0,1173.0,999.0,442.0,1022.0,4404.0,5059.0,118.15
2012,Krishnagiri,54.09,17.75,72.19,4067.0,17.75,31.74,20.65,53.84,5096.0,5426.0,3429.0,2500.0,815.0,1666.0,9340.0,9592.0,83.93
2012,Madurai,58.72,18.02,65.0,3607.0,18.02,34.01,24.4,57.86,10304.0,9879.0,5123.0,4067.0,2033.0,3162.0,17460.0,17108.0,99.35
2012,Nagapattinam,83.38,142.21,201.55,1417.0,127.35,32.69,24.67,91.23,6402.0,10930.0,3630.0,1902.0,1370.0,2314.0,11402.0,15146.0,75.02
2012,Namakkal,51.27,5.55,20.25,3649.0,5.54,33.8,23.13,52.53,2211.0,3349.0,744.0,1522.0,429.0,682.0,3384.0,5553.0,103.41
2012,Perambular,67.68,7.3,20.89,2862.0,7.3,34.47,24.57,65.61,4141.0,4036.0,2393.0,962.0,905.0,949.0,7439.0,5947.0,96.36
2012,Pudukkottai,65.06,83.59,240.39,2876.0,76.7,33.82,24.96,63.02,7761.0,13888.0,2887.0,4446.0,546.0,2730.0,11194.0,21064.0,98.28
2012,Ramananthapuram,63.35,116.51,68.56,588.0,49.66,33.79,25.95,56.09,1889.0,5230.0,1223.0,1207.0,169.0,611.0,3281.0,7048.0,104.95
2012,Salem,59.18,12.93,52.95,4095.0,12.39,33.21,22.38,59.75,14261.0,17851.0,7760.0,9494.0,7091.0,6252.0,29112.0,33597.0,90.56
2012,Sivagangai,63.93,70.63,130.31,1845.0,55.91,34.02,25.25,62.36,3611.0,4270.0,1523.0,1430.0,654.0,796.0,5788.0,6496.0,99.41
2012,Thanjavur,76.04,146.96,431.12,2934.0,146.96,33.25,24.64,69.87,12212.0,17470.0,5574.0,4512.0,2347.0,4605.0,20133.0,26587.0,82.46
2012,The Nilgiris,67.86,0.29,1.15,3966.0,0.0,24.4,14.96,94.87,1836.0,1242.0,328.0,219.0,827.0,1404.0,2991.0,2865.0,44.69
2012,Theni,65.22,10.32,47.64,4616.0,10.32,30.68,21.66,61.85,4470.0,4879.0,1676.0,2113.0,1083.0,2116.0,7229.0,9108.0,71.55
2012,Thirunelveli,64.82,45.4,182.67,4024.0,45.4,32.67,24.58,64.3,9299.0,12025.0,3964.0,4053.0,1374.0,3194.0,14637.0,19272.0,85.96
2012,Thiruvallur,89.69,78.34,300.46,3835.0,75.25,33.76,23.87,85.35,8907.0,13341.0,4196.0,4240.0,858.0,2386.0,13961.0,19967.0,63.9
2012,Thiruvarur,84.1,158.9,192.84,1214.0,158.9,32.86,24.72,81.57,4830.0,11345.0,1376.0,2965.0,442.0,2712.0,6648.0,17022.0,74.03
2012,Thoothukudi,50.9,6.23,24.38,3913.0,6.23,34.3,25.81,46.72,3762.0,5002.0,3410.0,1509.0,289.0,1070.0,7461.0,7581.0,114.43
2012,Tiruchirappalli,54.93,45.24,138.08,3052.0,44.95,34.26,24.19,55.61,16386.0,21633.0,8176.0,9329.0,5674.0,8995.0,30236.0,39957.0,105.77
2012,Tiruppur,41.1,0.25,0.6,2400.0,0.25,32.72,22.8,42.37,49.0,406.0,51.0,58.0,0.0,44.0,100.0,508.0,106.48
2012,Tiruvannamalai,81.59,91.77,325.51,3547.0,91.45,33.58,23.38,75.94,13817.0,24065.0,6006.0,8058.0,3542.0,4198.0,23365.0,36321.0,70.76
2012,Vellore,70.79,35.71,152.8,4279.0,35.71,33.05,22.54,67.63,14257.0,23408.0,5564.0,6488.0,3752.0,4426.0,23573.0,34322.0,76.4
2012,Villupuram,83.39,115.59,396.53,3430.0,113.3,33.69,23.99,77.74,21426.0,35798.0,9752.0,11736.0,3211.0,8806.0,34389.0,56340.0,74.01
2012,Virudhunagar,60.67,22.97,40.47,1762.0,21.16,34.41,25.4,55.08,3147.0,4470.0,2447.0,860.0,497.0,1626.0,6091.0,6956.0,101.34
2013,Ariyalur,79.17,24.44,131.66,5387.0,21.87,33.96,24.76,75.65,5128.0,4633.0,1743.0,1569.0,756.0,1465.0,7627.0,7667.0,84.34
2013,Coimbatore,68.36,2.16,10.14,4694.0,2.16,30.43,21.03,89.11,12974.0,9125.0,5311.0,3855.0,8550.0,5229.0,26835.0,18209.0,62.79
2013,Cuddalore,91.99,127.49,565.96,4439.0,127.49,33.48,24.46,87.87,16521.0,18857.0,5731.0,6780.0,4429.0,5062.0,26681.0,30699.0,66.83
2013,Dharmapuri,73.13,26.69,132.54,4966.0,26.54,32.81,21.8,77.54,4083.0,4664.0,1990.0,2083.0,1939.0,1794.0,8012.0,8541.0,71.09
2013,Dindigul,56.76,4.23,25.76,6090.0,4.23,31.69,21.97,58.0,5814.0,4852.0,3155.0,2219.0,1782.0,2347.0,10751.0,9418.0,91.09
2013,Erode,50.09,30.89,163.02,5277.0,30.87,32.2,21.75,52.98,14051.0,17891.0,6963.0,4505.0,4513.0,3740.0,25527.0,26136.0,91.56
2013,Kancheepuram,100.48,85.56,391.84,4580.0,84.15,33.43,23.96,100.14,7338.0,13077.0,2502.0,3860.0,1506.0,2494.0,11346.0,19431.0,52.86
2013,Kanyakumari,91.5,13.62,66.7,4897.0,13.62,30.18,23.19,108.79,3656.0,3037.0,1595.0,1278.0,1148.0,1258.0,6399.0,5573.0,41.36
2013,Karur,49.34,12.57,69.9,5561.0,12.57,35.0,24.7,49.25,2009.0,2285.0,622.0,670.0,422.0,1157.0,3053.0,4112.0,116.14
2013,Krishnagiri,67.44,29.7,143.4,4828.0,29.7,31.67,20.58,72.94,5728.0,4322.0,2995.0,1745.0,1034.0,854.0,9757.0,6921.0,69.55
2013,Madurai,61.54,35.27,163.97,4649.0,35.27,34.02,24.41,60.63,8998.0,10321.0,4310.0,3728.0,2240.0,3256.0,15548.0,17305.0,97.12
2013,Nagapattinam,94.03,154.75,605.33,3912.0,140.78,32.76,24.74,89.93,11797.0,10016.0,3774.0,2509.0,1708.0,2683.0,17279.0,15208.0,66.18
2013,Namakkal,59.47,9.18,50.98,5553.0,9.17,33.9,23.24,60.7,3024.0,2970.0,1062.0,1923.0,1157.0,1222.0,5243.0,6115.0,95.25
2013,Perambular,73.24,7.18,36.16,5036.0,7.18,34.58,24.68,71.88,4365.0,3308.0,2211.0,1226.0,1026.0,1195.0,7602.0,5729.0,91.41
2013,Pudukkottai,67.5,72.65,119.9,1650.0,65.12,33.99,25.13,63.35,6510.0,7880.0,1848.0,2208.0,1917.0,2313.0,10275.0,12401.0,100.2
2013,Ramananthapuram,59.72,114.98,33.93,295.0,48.88,33.91,26.07,56.37,1808.0,2157.0,789.0,880.0,108.0,311.0,2705.0,3348.0,114.13
2013,Salem,70.47,20.15,97.05,4816.0,19.54,33.27,22.43,72.98,11949.0,13469.0,4511.0,8100.0,4711.0,6192.0,21171.0,27761.0,78.07
2013,Sivagangai,66.93,65.45,46.08,704.0,48.23,34.17,25.41,61.7,2561.0,2082.0,1171.0,953.0,387.0,401.0,4119.0,3436.0,101.23
2013,Thanjavur,76.22,167.29,831.48,4970.0,167.29,33.38,24.77,71.55,16496.0,14963.0,5870.0,4024.0,3775.0,5744.0,26141.0,24731.0,85.68
2013,The Nilgiris,73.0,0.33,1.42,4303.0,0.0,24.33,14.9,127.52,2395.0,1294.0,452.0,194.0,1445.0,892.0,4292.0,2380.0,39.58
2013,Theni,70.8,12.5,50.81,4065.0,12.5,30.58,21.57,76.34,4607.0,4572.0,1794.0,2149.0,1684.0,1920.0,8085.0,8641.0,65.27
2013,Thirunelveli,72.87,62.28,362.99,5828.0,62.28,32.58,24.48,82.55,8358.0,9168.0,2626.0,2844.0,2212.0,3152.0,13196.0,15164.0,77.6
2013,Thiruvallur,97.73,95.83,451.52,4712.0,95.07,33.58,23.69,99.7,10475.0,13066.0,3505.0,4258.0,1441.0,2189.0,15421.0,19513.0,51.68
2013,Thiruvarur,88.28,174.37,820.54,4706.0,174.37,32.96,24.82,81.53,12390.0,15662.0,5595.0,3999.0,3071.0,3549.0,21056.0,23210.0,72.67
2013,Thoothukudi,49.02,11.73,55.45,4727.0,11.73,34.28,25.78,52.15,3418.0,4600.0,2018.0,2157.0,434.0,948.0,5870.0,7705.0,118.55
2013,Tiruchirappalli,59.97,48.05,226.63,4717.0,47.81,34.39,24.33,58.37,14203.0,18123.0,6096.0,6265.0,4760.0,7707.0,25059.0,32095.0,102.11
2013,Tiruppur,45.16,7.51,43.38,5776.0,7.51,32.72,22.8,49.17,2749.0,4337.0,1093.0,1521.0,1311.0,2002.0,5153.0,7860.0,103.11
2013,Tiruvannamalai,90.73,82.63,359.4,4350.0,82.58,33.47,23.27,93.88,13967.0,18702.0,4732.0,5872.0,4934.0,3814.0,23633.0,28388.0,58.61
2013,Vellore,83.04,39.37,192.5,4890.0,39.37,32.9,22.38,88.47,14949.0,20559.0,4369.0,5833.0,3202.0,3126.0,22520.0,29518.0,61.66
2013,Villupuram,87.29,170.44,796.61,4674.0,168.46,33.66,23.95,87.06,20468.0,31744.0,5779.0,10069.0,4560.0,7798.0,30807.0,49611.0,68.04
2013,Virudhunagar,60.5,16.47,68.15,4138.0,15.69,34.39,25.37,60.85,1938.0,2888.0,1138.0,485.0,254.0,965.0,3330.0,4338.0,102.93
2014,Ariyalur,67.87,23.11,116.24,5030.0,21.39,34.06,24.86,80.25,4725.0,5349.0,2125.0,1499.0,1474.0,1368.0,8324.0,8216.0,95.91
2014,Coimbatore,69.99,2.17,9.97,4594.0,2.17,30.69,21.29,106.2,9691.0,14146.0,5892.0,5302.0,10058.0,7611.0,25641.0,27059.0,63.25
2014,Cuddalore,76.58,134.68,641.96,4767.0,134.68,33.69,24.67,89.92,16844.0,23046.0,5911.0,8012.0,5335.0,5498.0,28090.0,36556.0,84.89
2014,Dharmapuri,66.96,18.3,95.16,5200.0,18.3,33.09,22.08,83.06,3689.0,6099.0,2004.0,2476.0,2733.0,1622.0,8426.0,10197.0,81.92
2014,Dindigul,57.8,12.07,70.68,5856.0,12.07,31.81,22.09,71.23,4184.0,10573.0,2168.0,4943.0,1434.0,3533.0,7786.0,19049.0,93.12
2014,Erode,51.19,37.19,177.0,4759.0,37.17,32.38,21.93,64.66,13062.0,20609.0,5642.0,7880.0,6432.0,5762.0,25136.0,34251.0,92.48
2014,Kancheepuram,80.96,61.88,289.9,4685.0,60.81,33.85,24.38,92.9,6913.0,12220.0,2130.0,4505.0,921.0,2370.0,9964.0,19095.0,79.48
2014,Kanyakumari,83.31,13.18,66.94,5079.0,13.18,30.36,23.37,100.16,3349.0,3857.0,1795.0,1620.0,1699.0,1567.0,6843.0,7044.0,53.96
2014,Karur,51.3,13.45,68.61,5101.0,13.45,35.07,24.78,62.7,2028.0,3808.0,669.0,914.0,889.0,1599.0,3586.0,6321.0,116.44
2014,Krishnagiri,62.0,19.26,94.09,4885.0,19.26,32.01,20.92,76.87,4408.0,6855.0,2689.0,3079.0,831.0,980.0,7928.0,10914.0,79.78
2014,Madurai,59.52,47.72,197.5,4139.0,47.72,34.11,24.5,72.6,6028.0,15527.0,3189.0,5487.0,1523.0,4316.0,10740.0,25330.0,102.28
2014,Nagapattinam,80.67,159.5,579.96,3636.0,145.43,32.88,24.85,95.65,9594.0,11575.0,3914.0,2087.0,1753.0,2687.0,15261.0,16349.0,79.4
2014,Namakkal,59.44,10.42,53.33,5118.0,10.36,34.01,23.34,72.24,2530.0,4843.0,1079.0,2018.0,2175.0,1053.0,5784.0,7914.0,98.18
2014,Perambular,64.96,8.99,43.43,4831.0,8.99,34.69,24.79,78.4,3468.0,5306.0,2172.0,1431.0,1350.0,1412.0,6990.0,8149.0,101.3
2014,Pudukkottai,60.52,67.24,279.13,4151.0,62.29,33.96,25.11,74.0,6091.0,11955.0,1743.0,3973.0,2076.0,3681.0,9910.0,19609.0,105.07
2014,Ramananthapuram,51.74,116.87,423.16,3621.0,51.4,33.88,26.04,62.76,1437.0,6651.0,370.0,2102.0,96.0,1263.0,1903.0,10016.0,119.74
2014,Salem,65.52,19.34,102.75,5313.0,18.52,33.45,22.62,81.68,12477.0,20396.0,6045.0,7890.0,6997.0,6835.0,25519.0,35121.0,86.42
2014,Sivagangai,59.15,65.09,224.88,3455.0,55.62,34.13,25.36,74.01,1599.0,5844.0,394.0,1894.0,329.0,1778.0,2322.0,9516.0,106.85
2014,Thanjavur,65.38,177.76,696.19,3916.0,177.76,33.42,24.82,77.4,15986.0,22584.0,5166.0,8367.0,4741.0,5719.0,25893.0,36670.0,95.34
2014,The Nilgiris,70.02,0.03,0.15,5000.0,0.03,24.63,15.2,168.45,1321.0,1538.0,209.0,226.0,1493.0,699.0,3023.0,2463.0,43.86
2014,Theni,67.38,13.84,71.9,5195.0,13.84,30.79,21.78,81.85,4453.0,5878.0,2022.0,2516.0,1725.0,2178.0,8200.0,10572.0,73.29
2014,Thirunelveli,66.24,84.82,433.22,5108.0,84.82,32.75,24.65,79.08,7397.0,16759.0,2347.0,5817.0,1783.0,3804.0,11527.0,26380.0,88.31
2014,Thiruvallur,79.38,96.35,426.2,4423.0,96.09,34.03,24.14,88.52,9768.0,13229.0,2975.0,5145.0,1415.0,2163.0,14158.0,20537.0,77.02
2014,Thiruvarur,74.32,192.62,852.93,4428.0,192.62,33.04,24.89,87.28,9307.0,15545.0,4686.0,2140.0,2155.0,4885.0,16148.0,22570.0,85.56
2014,Thoothukudi,48.16,16.28,84.11,5166.0,16.28,34.36,25.87,53.81,2878.0,8110.0,1752.0,2711.0,311.0,1334.0,4941.0,12155.0,120.86
2014,Tiruchirappalli,56.69,51.27,240.2,4685.0,50.81,34.44,24.38,70.3,11002.0,22676.0,4852.0,8672.0,5160.0,8631.0,21014.0,39979.0,106.79
2014,Tiruppur,49.63,10.78,61.92,5744.0,10.78,32.9,22.98,59.67,2953.0,5872.0,1466.0,3474.0,2125.0,3542.0,6544.0,12888.0,101.55
2014,Tiruvannamalai,76.54,93.13,439.23,4716.0,93.07,33.86,23.66,87.49,10082.0,20893.0,2892.0,7939.0,2507.0,5113.0,15481.0,33945.0,78.55
2014,Vellore,71.63,36.58,194.73,5323.0,36.58,33.32,22.81,80.3,12719.0,17958.0,4011.0,5947.0,2533.0,4356.0,19263.0,28261.0,78.48
2014,Villupuram,74.08,171.48,832.59,4855.0,170.11,33.95,24.25,86.98,21410.0,33308.0,6871.0,12002.0,6453.0,10229.0,34734.0,55539.0,86.05
2014,Virudhunagar,55.38,19.61,81.41,4151.0,19.36,34.49,25.48,66.53,1656.0,5259.0,721.0,1312.0,271.0,1831.0,2648.0,8402.0,111.02
2015,Ariyalur,95.24,24.41,124.18,5087.0,22.51,33.96,24.92,110.36,3932.0,4927.0,1652.0,1537.0,893.0,997.0,6477.0,7461.0,61.98
2015,Coimbatore,85.41,2.03,7.94,3911.0,2.03,30.63,21.32,119.95,10366.0,11879.0,5305.0,6313.0,9339.0,5909.0,25010.0,24101.0,45.36
2015,Cuddalore,98.23,139.99,507.13,3623.0,139.99,33.61,24.72,112.85,16518.0,22469.0,6233.0,7478.0,5504.0,5467.0,28255.0,35414.0,56.57
2015,Dharmapuri,85.82,33.35,149.43,4481.0,33.35,32.69,22.05,92.57,4527.0,8605.0,2185.0,3569.0,2241.0,1748.0,8953.0,13922.0,55.72
2015,Dindigul,83.65,14.99,71.95,4800.0,14.99,31.56,22.09,98.67,6707.0,11673.0,3535.0,5411.0,2574.0,3600.0,12816.0,20684.0,58.85
2015,Erode,70.22,34.34,146.57,4268.0,34.33,32.16,21.93,78.29,16968.0,20521.0,7983.0,7903.0,7782.0,4798.0,32733.0,33222.0,69.91
2015,Kancheepuram,87.59,97.74,415.3,4249.0,96.85,33.68,24.43,87.97,4941.0,16357.0,1967.0,5516.0,840.0,3191.0,7748.0,25064.0,63.6
2015,Kanyakumari,101.55,12.96,55.79,4305.0,12.96,30.47,23.43,150.98,3700.0,4389.0,1421.0,2160.0,1739.0,1054.0,6860.0,7603.0,32.49
2015,Karur,79.14,13.28,52.89,3983.0,13.28,34.77,24.79,82.55,2435.0,3334.0,1059.0,1033.0,840.0,1373.0,4334.0,5740.0,78.62
2015,Krishnagiri,74.08,22.81,102.31,4485.0,22.81,31.61,20.88,81.19,6014.0,6565.0,3433.0,3953.0,1380.0,1488.0,10827.0,12006.0,62.35
2015,Madurai,91.6,55.98,203.67,3638.0,55.98,33.9,24.52,106.93,7793.0,14322.0,3341.0,4798.0,3571.0,3615.0,14705.0,22735.0,60.27
2015,Nagapattinam,106.54,163.79,338.26,2065.0,151.14,33.07,24.93,131.01,9217.0,11491.0,3701.0,3743.0,2152.0,2088.0,15070.0,17322.0,50.34
2015,Namakkal,82.8,11.98,60.39,5041.0,11.97,33.69,23.35,88.85,2913.0,4896.0,1113.0,2733.0,1499.0,1201.0,5525.0,8830.0,67.02
2015,Perambular,94.99,14.09,64.21,4557.0,14.09,34.42,24.83,104.34,4781.0,6045.0,3586.0,2934.0,2341.0,2283.0,10708.0,11262.0,63.22
2015,Pudukkottai,94.57,73.63,258.98,3517.0,66.46,33.76,25.17,112.62,7494.0,15432.0,1483.0,4630.0,2344.0,4034.0,11321.0,24096.0,63.94
2015,Ramananthapuram,84.66,116.58,303.46,2603.0,49.88,33.86,26.1,99.1,3152.0,7928.0,1435.0,2284.0,180.0,948.0,4767.0,11160.0,80.91
2015,Salem,86.66,24.71,122.54,4959.0,23.19,33.08,22.61,96.37,12584.0,21150.0,6562.0,10737.0,6561.0,7549.0,25707.0,39436.0,58.68
2015,Sivagangai,97.25,67.21,189.48,2819.0,58.89,33.94,25.42,116.16,3596.0,7071.0,1673.0,2097.0,369.0,1315.0,5638.0,10483.0,60.98
2015,Thanjavur,95.73,177.43,637.0,3590.0,177.43,33.37,24.88,114.08,19133.0,20635.0,6451.0,7813.0,3853.0,4096.0,29437.0,32544.0,58.8
2015,The Nilgiris,84.35,0.32,1.42,4438.0,0.0,24.66,15.27,147.74,1104.0,1440.0,389.0,259.0,1615.0,1016.0,3108.0,2715.0,28.7
2015,Theni,93.41,14.63,79.37,5425.0,14.63,30.64,21.78,116.34,4979.0,6452.0,2246.0,2884.0,2715.0,1680.0,9940.0,11016.0,39.49
2015,Thirunelveli,86.63,98.51,488.45,4958.0,98.51,32.76,24.69,116.61,10663.0,18445.0,3189.0,5363.0,2728.0,4245.0,16580.0,28053.0,59.75
2015,Thiruvallur,81.26,101.4,333.2,3286.0,101.27,33.82,24.19,80.1,9091.0,14553.0,3648.0,5655.0,1321.0,2445.0,14060.0,22653.0,66.84
2015,Thiruvarur,103.29,194.74,666.96,3425.0,194.74,33.15,24.97,125.13,11610.0,14826.0,3789.0,5030.0,4570.0,4997.0,19969.0,24853.0,51.96
2015,Thoothukudi,65.99,18.56,74.55,4017.0,18.56,34.4,25.92,82.06,4849.0,8611.0,3015.0,3185.0,553.0,1431.0,8417.0,13227.0,96.69
2015,Tiruchirappalli,86.83,58.57,244.21,4170.0,58.21,34.11,24.42,94.82,13221.0,22974.0,5647.0,10250.0,5472.0,8374.0,24340.0,41598.0,68.07
2015,Tiruppur,68.02,10.65,48.17,4523.0,10.65,32.71,22.98,77.75,5675.0,8213.0,3101.0,3709.0,3505.0,4275.0,12281.0,16197.0,77.45
2015,Tiruvannamalai,88.5,138.88,550.74,3966.0,138.72,33.49,23.64,92.6,9464.0,32138.0,3535.0,11206.0,2745.0,5798.0,15744.0,49142.0,56.3
2015,Vellore,77.57,51.77,202.22,3906.0,51.77,32.88,22.77,82.61,11088.0,30383.0,4249.0,8652.0,1956.0,4842.0,17293.0,43877.0,63.75
2015,Villupuram,91.9,182.3,773.31,4242.0,181.37,33.7,24.26,99.12,20902.0,45767.0,6484.0,16653.0,4670.0,9316.0,32056.0,71736.0,58.99
2015,Virudhunagar,87.69,28.61,100.61,3517.0,28.22,34.37,25.51,99.96,2701.0,7123.0,1378.0,2286.0,539.0,1501.0,4618.0,10910.0,69.4
